submission_id,age,comments,condition,education,experiment_duration,experiment_end_time,experiment_start_time,gender,item_id,languages,options,options_list,options_order,orientation,question,randomize,response,responseTime,trial_nr,split_order,split_options,chosen_option_ind,chosen_option
762,49,NA,baseline,Graduated College,43211,1693821131283,1693821088072,male,12,English,the actors were there.|Jack used to take acting classes in college.|the new drama was not good.|the drama was based on Jack’s favourite book.,the actors were there.|Jack used to take acting classes in college.|the new drama was not good.|the drama was based on Jack’s favourite book.,competitor_prejacent|distractor_1_prejacent|target_prejacent|distractor_2_prejacent,vertical,Which of the following four sentences best expresses what Jack meant with their utterance?,FALSE,the actors were there.,6792,1,,,1,competitor_prejacent
770,56,none,irrelevant,Graduated High-school,216131,1693821250672,1693821034541,male,12,English,Jack does not want to talk about the new drama.|the drama was based on Jack’s favourite book.|the foyer of the theatre had beautiful plants.|Jack used to take acting classes in college.,Jack does not want to talk about the new drama.|the drama was based on Jack’s favourite book.|the foyer of the theatre had beautiful plants.|Jack used to take acting classes in college.,target_prejacent|distractor_2_prejacent|competitor_prejacent|distractor_1_prejacent,vertical,Which of the following four sentences best expresses what Jack meant with their utterance?,FALSE,the foyer of the theatre had beautiful plants.,70238,1,,,3,competitor_prejacent
771,42,NA,too_little,Higher degree,102255,1693821273534,1693821171279,male,12,english,the drama was great.|the drama was based on Jack’s favourite book.|Jack used to take acting classes in college.|The drama was not good.,the drama was great.|the drama was based on Jack’s favourite book.|Jack used to take acting classes in college.|The drama was not good.,target_prejacent|distractor_2_prejacent|distractor_1_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Jack meant with their utterance?,FALSE,the drama was great.,33541,1,,,1,target_prejacent
772,40,NA,irrelevant,Graduated College,48527,1693821282267,1693821233740,male,12,English,"the performance unintentionally made the audience yawn, e.g., because it was boring.|the drama was based on Jack’s favourite book.|Jack used to take acting classes in college.|the performance intentionally made the audience yawn, e.g., because they told the attendees to do so.","the performance unintentionally made the audience yawn, e.g., because it was boring.|the drama was based on Jack’s favourite book.|Jack used to take acting classes in college.|the performance intentionally made the audience yawn, e.g., because they told the attendees to do so.",target_prejacent|distractor_2_prejacent|distractor_1_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Jack meant with their utterance?,FALSE,"the performance unintentionally made the audience yawn, e.g., because it was boring.",11813,2,,,1,target_prejacent
471,40,n/a,too_much,Graduated College,71323,1692826809072,1692826737749,male,11,NA,Jane's performance was terrible.|Bo liked the drinks at the venue's bar.|Jane has been taking dancing classes for five years.|Jane's performance was very good.,Jane's performance was terrible.|Bo liked the drinks at the venue's bar.|Jane has been taking dancing classes for five years.|Jane's performance was very good.,target_prejacent|distractor_1_prejacent|distractor_2_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Bo meant with their utterance?,FALSE,Jane's performance was terrible.,17833,1,,,1,target_prejacent
490,46,NA,too_little,Graduated College,74764,1692861720164,1692861645400,male,11,English,Bo liked the drinks at the venue's bar.|Jane has been taking dancing classes for five years.|Jane's performance was not good.|Jane tuned her instrument and then made sounds at the appropriate volume for most of the night.,Bo liked the drinks at the venue's bar.|Jane has been taking dancing classes for five years.|Jane's performance was not good.|Jane tuned her instrument and then made sounds at the appropriate volume for most of the night.,distractor_1_prejacent|distractor_2_prejacent|target_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Bo meant with their utterance?,FALSE,Jane's performance was not good.,26997,1,,,3,target_prejacent
528,38,NA,irrelevant,Higher degree,167429,1692862095393,1692861927964,female,11,English,the food trucks at the concert venue were great.|Jane has been taking dancing classes for five years.|Bo liked the drinks at the venue's bar.|Bo does not want to talk about Jane’s performance.,the food trucks at the concert venue were great.|Jane has been taking dancing classes for five years.|Bo liked the drinks at the venue's bar.|Bo does not want to talk about Jane’s performance.,competitor_prejacent|distractor_2_prejacent|distractor_1_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Bo meant with their utterance?,FALSE,Bo does not want to talk about Jane’s performance.,33800,2,,,4,target_prejacent
533,42,NA,marked,Graduated College,185994,1692863250555,1692863064561,female,11,English,Jane has been taking dancing classes for five years.|Jane performed.|Jane's performance was not good.|Bo liked the drinks at the venue's bar.,Jane has been taking dancing classes for five years.|Jane performed.|Jane's performance was not good.|Bo liked the drinks at the venue's bar.,distractor_2_prejacent|competitor_prejacent|target_prejacent|distractor_1_prejacent,vertical,Which of the following four sentences best expresses what Bo meant with their utterance?,FALSE,Jane's performance was not good.,34737,2,,,3,target_prejacent
542,36,Thanks!,too_much,Higher degree,83936,1693489965897,1693489881961,male,11,english,Jane performed.|Jane has been taking dancing classes for five years.|Jane's performance was not good.|Bo liked the drinks at the venue's bar.,Jane performed.|Jane has been taking dancing classes for five years.|Jane's performance was not good.|Bo liked the drinks at the venue's bar.,competitor_prejacent|distractor_2_prejacent|target_prejacent|distractor_1_prejacent,vertical,Which of the following four sentences best expresses what Bo meant with their utterance?,FALSE,Jane's performance was not good.,28071,1,,,3,target_prejacent
552,39,NA,baseline,Graduated High-school,85030,1693489997554,1693489912524,male,11,english,Bo liked the drinks at the venue's bar.|Jane's performance was very good.|Jane's performance was terrible.|Jane has been taking dancing classes for five years.,Bo liked the drinks at the venue's bar.|Jane's performance was very good.|Jane's performance was terrible.|Jane has been taking dancing classes for five years.,distractor_1_prejacent|competitor_prejacent|target_prejacent|distractor_2_prejacent,vertical,Which of the following four sentences best expresses what Bo meant with their utterance?,FALSE,Jane's performance was terrible.,18389,1,,,3,target_prejacent
578,66,thanks,baseline,Higher degree,275141,1693490148393,1693489873252,male,11,English,Bo liked the drinks at the venue's bar.|Jane's performance was terrible.|Jane's performance was very good.|Jane has been taking dancing classes for five years.,Bo liked the drinks at the venue's bar.|Jane's performance was terrible.|Jane's performance was very good.|Jane has been taking dancing classes for five years.,distractor_1_prejacent|target_prejacent|competitor_prejacent|distractor_2_prejacent,vertical,Which of the following four sentences best expresses what Bo meant with their utterance?,FALSE,Jane's performance was terrible.,15275,1,,,2,target_prejacent
582,74,NA,baseline,Higher degree,311260,1693490220557,1693489909297,male,11,english,Bo liked the drinks at the venue's bar.|Jane's performance was terrible.|Jane's performance was very good.|Jane has been taking dancing classes for five years.,Bo liked the drinks at the venue's bar.|Jane's performance was terrible.|Jane's performance was very good.|Jane has been taking dancing classes for five years.,distractor_1_prejacent|target_prejacent|competitor_prejacent|distractor_2_prejacent,vertical,Which of the following four sentences best expresses what Bo meant with their utterance?,FALSE,Jane's performance was terrible.,112825,1,,,2,target_prejacent
592,33,NA,too_little,Graduated High-school,91292,1693490446292,1693490355000,male,11,English,Bo liked the drinks at the venue's bar.|Jane has been taking dancing classes for five years.|Jane performed.|Jane's performance was not good.,Bo liked the drinks at the venue's bar.|Jane has been taking dancing classes for five years.|Jane performed.|Jane's performance was not good.,distractor_1_prejacent|distractor_2_prejacent|competitor_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Bo meant with their utterance?,FALSE,Jane's performance was not good.,20990,1,,,4,target_prejacent
606,45,NA,too_little,Graduated High-school,103927,1693490490167,1693490386240,female,11,English,Jane's performance was not good.|Bo liked the drinks at the venue's bar.|Jane tuned her instrument and then made sounds at the appropriate volume for most of the night.|Jane has been taking dancing classes for five years.,Jane's performance was not good.|Bo liked the drinks at the venue's bar.|Jane tuned her instrument and then made sounds at the appropriate volume for most of the night.|Jane has been taking dancing classes for five years.,target_prejacent|distractor_1_prejacent|competitor_prejacent|distractor_2_prejacent,vertical,Which of the following four sentences best expresses what Bo meant with their utterance?,FALSE,Jane tuned her instrument and then made sounds at the appropriate volume for most of the night.,33922,2,,,3,competitor_prejacent
601,28,N/A,marked,Graduated High-school,91515,1693490471194,1693490379679,male,11,English,"Jane has been taking dancing classes for five years.|Jane played in a way that unintentionally caused amusement, e.g., because it was bad.|Bo liked the drinks at the venue's bar.|Jane played in a way that intentionally caused amusement, e.g., she held the guitar in a funny way.","Jane has been taking dancing classes for five years.|Jane played in a way that unintentionally caused amusement, e.g., because it was bad.|Bo liked the drinks at the venue's bar.|Jane played in a way that intentionally caused amusement, e.g., she held the guitar in a funny way.",distractor_2_prejacent|target_prejacent|distractor_1_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Bo meant with their utterance?,FALSE,"Jane played in a way that intentionally caused amusement, e.g., she held the guitar in a funny way.",25886,1,,,4,competitor_prejacent
641,50,NA,too_little,Graduated High-school,100654,1693814590299,1693814489645,male,11,English,"Jane has been taking dancing classes for five years.|Bo liked the drinks at the venue's bar.|Jane played in a way that unintentionally caused amusement, e.g., because it was bad.|Jane played in a way that intentionally caused amusement, e.g., she held the guitar in a funny way.","Jane has been taking dancing classes for five years.|Bo liked the drinks at the venue's bar.|Jane played in a way that unintentionally caused amusement, e.g., because it was bad.|Jane played in a way that intentionally caused amusement, e.g., she held the guitar in a funny way.",distractor_2_prejacent|distractor_1_prejacent|target_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Bo meant with their utterance?,FALSE,"Jane played in a way that intentionally caused amusement, e.g., she held the guitar in a funny way.",38702,1,,,4,competitor_prejacent
648,44,NA,marked,Graduated High-school,138683,1693815803745,1693815665062,male,11,English,"Jane played in a way that intentionally caused amusement, e.g., she held the guitar in a funny way.|Jane has been taking dancing classes for five years.|Jane played in a way that unintentionally caused amusement, e.g., because it was bad.|Bo liked the drinks at the venue's bar.","Jane played in a way that intentionally caused amusement, e.g., she held the guitar in a funny way.|Jane has been taking dancing classes for five years.|Jane played in a way that unintentionally caused amusement, e.g., because it was bad.|Bo liked the drinks at the venue's bar.",competitor_prejacent|distractor_2_prejacent|target_prejacent|distractor_1_prejacent,vertical,Which of the following four sentences best expresses what Bo meant with their utterance?,FALSE,Bo liked the drinks at the venue's bar.,59974,1,,,4,distractor_1_prejacent
651,21,Nope I like sloths,marked,Graduated High-school,135551,1693815946301,1693815810750,other,11,English,"Bo liked the drinks at the venue's bar.|Jane played in a way that unintentionally caused amusement, e.g., because it was bad.|Jane has been taking dancing classes for five years.|Jane played in a way that intentionally caused amusement, e.g., she held the guitar in a funny way.","Bo liked the drinks at the venue's bar.|Jane played in a way that unintentionally caused amusement, e.g., because it was bad.|Jane has been taking dancing classes for five years.|Jane played in a way that intentionally caused amusement, e.g., she held the guitar in a funny way.",distractor_1_prejacent|target_prejacent|distractor_2_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Bo meant with their utterance?,FALSE,"Jane played in a way that intentionally caused amusement, e.g., she held the guitar in a funny way.",35843,2,,,4,competitor_prejacent
660,71,NA,too_little,Graduated High-school,310299,1693817007777,1693816697478,male,11,English,Bo liked the drinks at the venue's bar.|Jane performed.|Jane's performance was not good.|Jane has been taking dancing classes for five years.,Bo liked the drinks at the venue's bar.|Jane performed.|Jane's performance was not good.|Jane has been taking dancing classes for five years.,distractor_1_prejacent|competitor_prejacent|target_prejacent|distractor_2_prejacent,vertical,Which of the following four sentences best expresses what Bo meant with their utterance?,FALSE,Jane's performance was not good.,86129,1,,,3,target_prejacent
666,30,NA,too_much,Graduated College,115005,1693817775847,1693817660842,female,11,English,Bo liked the drinks at the venue's bar.|Jane's performance was terrible.|Jane has been taking dancing classes for five years.|Jane's performance was very good.,Bo liked the drinks at the venue's bar.|Jane's performance was terrible.|Jane has been taking dancing classes for five years.|Jane's performance was very good.,distractor_1_prejacent|target_prejacent|distractor_2_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Bo meant with their utterance?,FALSE,Jane's performance was terrible.,19855,2,,,2,target_prejacent
675,31,NA,too_little,Graduated High-school,115691,1693818486358,1693818370667,male,11,English,"Bo liked the drinks at the venue's bar.|Jane played in a way that intentionally caused amusement, e.g., she held the guitar in a funny way.|Jane has been taking dancing classes for five years.|Jane played in a way that unintentionally caused amusement, e.g., because it was bad.","Bo liked the drinks at the venue's bar.|Jane played in a way that intentionally caused amusement, e.g., she held the guitar in a funny way.|Jane has been taking dancing classes for five years.|Jane played in a way that unintentionally caused amusement, e.g., because it was bad.",distractor_1_prejacent|competitor_prejacent|distractor_2_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Bo meant with their utterance?,FALSE,"Jane played in a way that intentionally caused amusement, e.g., she held the guitar in a funny way.",44970,1,,,2,competitor_prejacent
691,65,N/A,baseline,Graduated College,113360,1693818937007,1693818823647,female,11,English,Bo liked the drinks at the venue's bar.|Jane has been taking dancing classes for five years.|Jane's performance was terrible.|Jane's performance was very good.,Bo liked the drinks at the venue's bar.|Jane has been taking dancing classes for five years.|Jane's performance was terrible.|Jane's performance was very good.,distractor_1_prejacent|distractor_2_prejacent|target_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Bo meant with their utterance?,FALSE,Jane's performance was terrible.,21615,1,,,3,target_prejacent
694,18,NA,too_much,Graduated High-school,100590,1693819079828,1693818979238,male,11,english,Jane tuned her instrument and then made sounds at the appropriate volume for most of the night.|Jane has been taking dancing classes for five years.|Bo liked the drinks at the venue's bar.|Jane's performance was not good.,Jane tuned her instrument and then made sounds at the appropriate volume for most of the night.|Jane has been taking dancing classes for five years.|Bo liked the drinks at the venue's bar.|Jane's performance was not good.,competitor_prejacent|distractor_2_prejacent|distractor_1_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Bo meant with their utterance?,FALSE,Jane's performance was not good.,18516,1,,,4,target_prejacent
706,66,NA,marked,Graduated College,67494,1693819596074,1693819528580,male,11,NA,"Bo liked the drinks at the venue's bar.|Jane has been taking dancing classes for five years.|Jane played in a way that intentionally caused amusement, e.g., she held the guitar in a funny way.|Jane played in a way that unintentionally caused amusement, e.g., because it was bad.","Bo liked the drinks at the venue's bar.|Jane has been taking dancing classes for five years.|Jane played in a way that intentionally caused amusement, e.g., she held the guitar in a funny way.|Jane played in a way that unintentionally caused amusement, e.g., because it was bad.",distractor_1_prejacent|distractor_2_prejacent|competitor_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Bo meant with their utterance?,FALSE,"Jane played in a way that intentionally caused amusement, e.g., she held the guitar in a funny way.",7229,1,,,3,competitor_prejacent
728,42,"
None.",marked,Did not graduate High-school,119253,1693820080053,1693819960800,female,11,english,Jane performed.|Jane has been taking dancing classes for five years.|Bo liked the drinks at the venue's bar.|Jane's performance was not good.,Jane performed.|Jane has been taking dancing classes for five years.|Bo liked the drinks at the venue's bar.|Jane's performance was not good.,competitor_prejacent|distractor_2_prejacent|distractor_1_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Bo meant with their utterance?,FALSE,Jane's performance was not good.,12868,2,,,4,target_prejacent
750,57,NA,irrelevant,Graduated High-school,221041,1693820839890,1693820618849,male,11,NA,Jane has been taking dancing classes for five years.|Bo liked the drinks at the venue's bar.|Jane's performance was terrible.|Jane's performance was very good.,Jane has been taking dancing classes for five years.|Bo liked the drinks at the venue's bar.|Jane's performance was terrible.|Jane's performance was very good.,distractor_2_prejacent|distractor_1_prejacent|target_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Bo meant with their utterance?,FALSE,Jane's performance was terrible.,42310,1,,,3,target_prejacent
761,32,The study was simple and easy to complete.,baseline,Graduated High-school,98025,1693821118314,1693821020289,male,11,English,Jane's performance was terrible.|Bo liked the drinks at the venue's bar.|Jane has been taking dancing classes for five years.|Jane's performance was very good.,Jane's performance was terrible.|Bo liked the drinks at the venue's bar.|Jane has been taking dancing classes for five years.|Jane's performance was very good.,target_prejacent|distractor_1_prejacent|distractor_2_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Bo meant with their utterance?,FALSE,Jane's performance was terrible.,22773,1,,,1,target_prejacent
495,26,NA,irrelevant,Graduated High-school,44473,1692861741334,1692861696861,male,10,English,"Sophie made the judges abstain unintentionally, e.g. by burning the dish.|Sophie made the judges abstain intentionally, e.g. by telling them not to try the dish.|Emma tried Sophie's cake.|Emma arrived late to the competition.","Sophie made the judges abstain unintentionally, e.g. by burning the dish.|Sophie made the judges abstain intentionally, e.g. by telling them not to try the dish.|Emma tried Sophie's cake.|Emma arrived late to the competition.",target_prejacent|competitor_prejacent|distractor_1_prejacent|distractor_2_prejacent,vertical,Which of the following four sentences best expresses what Emma meant with their utterance?,FALSE,"Sophie made the judges abstain intentionally, e.g. by telling them not to try the dish.",7754,2,,,2,competitor_prejacent
518,31,"Memory attention checks are not allowed, no matter how simple they might be. Just FYI!",marked,Graduated High-school,186692,1692861863464,1692861676772,female,10,English,"Emma tried Sophie's cake.|Emma arrived late to the competition.|Sophie made the judges abstain unintentionally, e.g. by burning the dish.|Sophie made the judges abstain intentionally, e.g. by telling them not to try the dish.","Emma tried Sophie's cake.|Emma arrived late to the competition.|Sophie made the judges abstain unintentionally, e.g. by burning the dish.|Sophie made the judges abstain intentionally, e.g. by telling them not to try the dish.",distractor_1_prejacent|distractor_2_prejacent|target_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Emma meant with their utterance?,FALSE,"Sophie made the judges abstain unintentionally, e.g. by burning the dish.",32552,1,,,3,target_prejacent
553,58,NA,marked,Higher degree,114735,1693489998635,1693489883900,male,10,English,Sophie's dancing was not good.|Sophie put the ingredients together in the right order and cooked them to the appropriate temperature.|Emma tried Sophie's cake.|Emma arrived late to the competition.,Sophie's dancing was not good.|Sophie put the ingredients together in the right order and cooked them to the appropriate temperature.|Emma tried Sophie's cake.|Emma arrived late to the competition.,target_prejacent|competitor_prejacent|distractor_1_prejacent|distractor_2_prejacent,vertical,Which of the following four sentences best expresses what Emma meant with their utterance?,FALSE,Sophie put the ingredients together in the right order and cooked them to the appropriate temperature.,33693,1,,,2,competitor_prejacent
579,73,Thanks,too_much,Graduated High-school,126102,1693490158754,1693490032652,male,10,English,Emma arrived late to the competition.|Emma tried Sophie's cake.|Sophie's cooking was not good.|Sophie cooked.,Emma arrived late to the competition.|Emma tried Sophie's cake.|Sophie's cooking was not good.|Sophie cooked.,distractor_2_prejacent|distractor_1_prejacent|target_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what Emma meant with their utterance?,FALSE,Sophie cooked.,27710,2,,,4,competitor_prejacent
647,35,NA,marked,Graduated High-school,105842,1693815659733,1693815553891,female,10,English,"Sophie made the judges abstain intentionally, e.g. by telling them not to try the dish.|Emma tried Sophie's cake.|Emma arrived late to the competition.|Sophie made the judges abstain unintentionally, e.g. by burning the dish.","Sophie made the judges abstain intentionally, e.g. by telling them not to try the dish.|Emma tried Sophie's cake.|Emma arrived late to the competition.|Sophie made the judges abstain unintentionally, e.g. by burning the dish.",competitor_prejacent|distractor_1_prejacent|distractor_2_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Emma meant with their utterance?,FALSE,"Sophie made the judges abstain intentionally, e.g. by telling them not to try the dish.",26274,1,,,1,competitor_prejacent
681,28,NA,too_much,Graduated College,97949,1693818643894,1693818545945,female,10,English,Sophie put the ingredients together in the right order and cooked them to the appropriate temperature.|Emma arrived late to the competition.|Emma tried Sophie's cake.|Sophie's dancing was not good.,Sophie put the ingredients together in the right order and cooked them to the appropriate temperature.|Emma arrived late to the competition.|Emma tried Sophie's cake.|Sophie's dancing was not good.,competitor_prejacent|distractor_2_prejacent|distractor_1_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Emma meant with their utterance?,FALSE,Sophie put the ingredients together in the right order and cooked them to the appropriate temperature.,22286,2,,,1,competitor_prejacent
696,72,none,too_much,Higher degree,333713,1693819115206,1693818781493,female,10,English,"Emma tried Sophie's cake.|Sophie made the judges abstain intentionally, e.g. by telling them not to try the dish.|Emma arrived late to the competition.|Sophie made the judges abstain unintentionally, e.g. by burning the dish.","Emma tried Sophie's cake.|Sophie made the judges abstain intentionally, e.g. by telling them not to try the dish.|Emma arrived late to the competition.|Sophie made the judges abstain unintentionally, e.g. by burning the dish.",distractor_1_prejacent|competitor_prejacent|distractor_2_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what Emma meant with their utterance?,FALSE,"Sophie made the judges abstain unintentionally, e.g. by burning the dish.",118536,1,,,4,target_prejacent
714,45,None.,too_much,Graduated College,105275,1693819816145,1693819710870,male,10,English.,"Emma tried Sophie's cake.|Sophie made the judges abstain intentionally, e.g. by telling them not to try the dish.|Sophie made the judges abstain unintentionally, e.g. by burning the dish.|Emma arrived late to the competition.","Emma tried Sophie's cake.|Sophie made the judges abstain intentionally, e.g. by telling them not to try the dish.|Sophie made the judges abstain unintentionally, e.g. by burning the dish.|Emma arrived late to the competition.",distractor_1_prejacent|competitor_prejacent|target_prejacent|distractor_2_prejacent,vertical,Which of the following four sentences best expresses what Emma meant with their utterance?,FALSE,"Sophie made the judges abstain unintentionally, e.g. by burning the dish.",19438,2,,,3,target_prejacent
747,26,NA,irrelevant,Higher degree,49612,1693820650999,1693820601387,male,10,NA,Sophie's cooking was not good.|Sophie cooked.|Emma tried Sophie's cake.|Emma arrived late to the competition.,Sophie's cooking was not good.|Sophie cooked.|Emma tried Sophie's cake.|Emma arrived late to the competition.,target_prejacent|competitor_prejacent|distractor_1_prejacent|distractor_2_prejacent,vertical,Which of the following four sentences best expresses what Emma meant with their utterance?,FALSE,Sophie's cooking was not good.,9856,2,,,1,target_prejacent
782,36,NA,too_much,Graduated High-school,103097,1693821491199,1693821388102,male,10,English,"Sophie made the judges abstain unintentionally, e.g. by burning the dish.|Emma arrived late to the competition.|Sophie made the judges abstain intentionally, e.g. by telling them not to try the dish.|Emma tried Sophie's cake.","Sophie made the judges abstain unintentionally, e.g. by burning the dish.|Emma arrived late to the competition.|Sophie made the judges abstain intentionally, e.g. by telling them not to try the dish.|Emma tried Sophie's cake.",target_prejacent|distractor_2_prejacent|competitor_prejacent|distractor_1_prejacent,vertical,Which of the following four sentences best expresses what Emma meant with their utterance?,FALSE,"Sophie made the judges abstain intentionally, e.g. by telling them not to try the dish.",20866,2,,,3,competitor_prejacent
773,44,NA,baseline,Did not graduate High-school,100951,1693821305386,1693821204435,male,10,English,"Sophie made the judges abstain unintentionally, e.g. by burning the dish.|Sophie made the judges abstain intentionally, e.g. by telling them not to try the dish.|Emma tried Sophie's cake.|Emma arrived late to the competition.","Sophie made the judges abstain unintentionally, e.g. by burning the dish.|Sophie made the judges abstain intentionally, e.g. by telling them not to try the dish.|Emma tried Sophie's cake.|Emma arrived late to the competition.",target_prejacent|competitor_prejacent|distractor_1_prejacent|distractor_2_prejacent,vertical,Which of the following four sentences best expresses what Emma meant with their utterance?,FALSE,"Sophie made the judges abstain unintentionally, e.g. by burning the dish.",21745,1,,,1,target_prejacent
780,66,NA,irrelevant,Graduated College,276106,1693821467778,1693821191672,female,10,English,Emma arrived late to the competition.|Emma does not want to talk about Sophie's performance.|the host of the competition cooked some great dishes.|Emma tried Sophie's cake.,Emma arrived late to the competition.|Emma does not want to talk about Sophie's performance.|the host of the competition cooked some great dishes.|Emma tried Sophie's cake.,distractor_2_prejacent|target_prejacent|competitor_prejacent|distractor_1_prejacent,vertical,Which of the following four sentences best expresses what Emma meant with their utterance?,FALSE,Emma does not want to talk about Sophie's performance.,39581,2,,,2,target_prejacent
792,43,NA,irrelevant,Graduated High-school,120565,1693822154106,1693822033541,male,10,English,Emma does not want to talk about Sophie's performance.|Emma tried Sophie's cake.|the host of the competition cooked some great dishes.|Emma arrived late to the competition.,Emma does not want to talk about Sophie's performance.|Emma tried Sophie's cake.|the host of the competition cooked some great dishes.|Emma arrived late to the competition.,target_prejacent|distractor_1_prejacent|competitor_prejacent|distractor_2_prejacent,vertical,Which of the following four sentences best expresses what Emma meant with their utterance?,FALSE,the host of the competition cooked some great dishes.,40657,2,,,3,competitor_prejacent
437,21,none,marked,Graduated College,60063,1692802489877,1692802429814,female,9,english,John could easily find the stadium.|John likes football.|Emma scored a goal indirectly or by mistake.|Emma scored a goal intentionally.,John could easily find the stadium.|John likes football.|Emma scored a goal indirectly or by mistake.|Emma scored a goal intentionally.,distractor_2_prejacent|distractor_1_prejacent|target_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what John meant with their utterance?,FALSE,Emma scored a goal intentionally.,10745,2,,,4,competitor_prejacent
463,36,NA,marked,Graduated High-school,188713,1692826646675,1692826457962,female,9,English,Emma scored a goal indirectly or by mistake.|John could easily find the stadium.|John likes football.|Emma scored a goal intentionally.,Emma scored a goal indirectly or by mistake.|John could easily find the stadium.|John likes football.|Emma scored a goal intentionally.,target_prejacent|distractor_2_prejacent|distractor_1_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what John meant with their utterance?,FALSE,Emma scored a goal indirectly or by mistake.,19108,2,,,1,target_prejacent
480,37,None,baseline,Graduated High-school,221448,1692826906635,1692826685187,male,9,English,John could easily find the stadium.|John likes football.|Emma played very well.|Emma played badly.,John could easily find the stadium.|John likes football.|Emma played very well.|Emma played badly.,distractor_2_prejacent|distractor_1_prejacent|target_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what John meant with their utterance?,FALSE,Emma played very well.,47605,1,,,3,target_prejacent
494,40,NA,too_little,Graduated High-school,125344,1692861739858,1692861614514,male,9,English,John likes football.|Emma's soccer skill are not exceptional.|Emma played.|John could easily find the stadium.,John likes football.|Emma's soccer skill are not exceptional.|Emma played.|John could easily find the stadium.,distractor_1_prejacent|target_prejacent|competitor_prejacent|distractor_2_prejacent,vertical,Which of the following four sentences best expresses what John meant with their utterance?,FALSE,Emma's soccer skill are not exceptional.,44501,1,,,2,target_prejacent
525,38,N/A,too_little,Graduated High-school,366137,1692861986489,1692861620352,male,9,English,John likes football.|Emma's soccer skill are not exceptional.|Emma played.|John could easily find the stadium.,John likes football.|Emma's soccer skill are not exceptional.|Emma played.|John could easily find the stadium.,distractor_1_prejacent|target_prejacent|competitor_prejacent|distractor_2_prejacent,vertical,Which of the following four sentences best expresses what John meant with their utterance?,FALSE,Emma's soccer skill are not exceptional.,42593,1,,,2,target_prejacent
548,38,NA,baseline,Higher degree,102766,1693489985385,1693489882619,female,9,English,Emma had nice shoes.|John could easily find the stadium.|John likes football.|John does not want to talk about Emma's soccer skills.,Emma had nice shoes.|John could easily find the stadium.|John likes football.|John does not want to talk about Emma's soccer skills.,competitor_prejacent|distractor_2_prejacent|distractor_1_prejacent|target_prejacent,vertical,Which of the following four sentences best expresses what John meant with their utterance?,FALSE,Emma had nice shoes.,32932,1,,,1,competitor_prejacent
625,44,NA,too_little,Graduated College,90752,1693490602494,1693490511742,male,9,English,John could easily find the stadium.|John likes football.|Emma's soccer skill are not exceptional.|Emma played.,John could easily find the stadium.|John likes football.|Emma's soccer skill are not exceptional.|Emma played.,distractor_2_prejacent|distractor_1_prejacent|target_prejacent|competitor_prejacent,vertical,Which of the following four sentences best expresses what John meant with their utterance?,FALSE,Emma's soccer skill are not exceptional.,26216,1,,,3,target_prejacent
670,50,NA,too_little,Graduated High-school,127065,1693818200065,1693818073000,male,9,English,Emma had nice shoes.|John likes football.|John does not want to talk about Emma's soccer skills.|John could easily find the stadium.,Emma had nice shoes.|John likes football.|John does not want to talk about Emma's soccer skills.|John could easily find the stadium.,competitor_prejacent|distractor_1_prejacent|target_prejacent|distractor_2_prejacent,vertical,Which of the following four sentences best expresses what John meant with their utterance?,FALSE,John does not want to talk about Emma's soccer skills.,31076,1,,,3,target_prejacent
672,32,NA,too_little,Graduated High-school,164524,1693818331172,1693818166648,male,9,English,Emma's soccer skill are not exceptional.|John could easily find the stadium.|Emma played.|John likes football.,Emma's soccer skill are not exceptional.|John could easily find the stadium.|Emma played.|John likes football.,target_prejacent|distractor_2_prejacent|competitor_prejacent|distractor_1_prejacent,vertical,Which of the following four sentences best expresses what John meant with their utterance?,FALSE,Emma played.,24814,2,,,3,competitor_prejacent
